14.09768, 51.9744, "V205009"
14.09518, 51.99234, "V205012"
14.08528, 51.98629, "V212316"
14.08445, 51.98055, "V212314"
14.08278, 51.98345, "V212315"
14.07791, 51.98983, "V44027"
14.07583, 51.98662, "V37176"
14.07521, 51.98174, "V37178"
14.07458, 51.97766, "V44286"
14.07398, 51.98385, "V37173"
14.07377, 51.99004, "V37174"
14.07031, 51.98762, "V37172"
14.07025, 51.97927, "V41275"
14.06923, 51.98151, "V37177"
14.06285, 51.98083, "V41274"
14.06606, 51.98345, "V37179"
14.065, 51.98588, "V37175"
14.0624, 51.98866, "V41273"
14.47432, 51.82784, "V24182"
14.48181, 51.79502, "V23312"
14.48154, 51.7912, "V23311"
14.47617, 51.78956, "V20608"
14.4715, 51.78093, "V25016"
14.47156, 51.77802, "V25015"
14.4746, 51.79222, "V25017"
14.47101, 51.78764, "V30238"
14.47093, 51.7908, "V30240"
14.46807, 51.78303, "V23220"
14.46747, 51.77907, "V23221"
14.46637, 51.77602, "V23222"
14.46609, 51.78801, "V30237"
14.46603, 51.79092, "V30239"
14.46165, 51.78653, "V30229"
14.46135, 51.78386, "V30231"
14.46095, 51.78055, "V23224"
14.46095, 51.77401, "V23226"
14.46094, 51.78959, "V30234"
14.4609, 51.77727, "V23225"
14.45694, 51.78772, "V30232"
14.45684, 51.78452, "V30227"
14.45355, 51.7824, "V30236"
14.45497, 51.77432, "V23231"
14.45563, 51.77969, "V23230"
14.45607, 51.79056, "V30235"
14.45122, 51.78627, "V30230"
14.45119, 51.77744, "V23228"
14.4506, 51.78954, "V30233"
14.44977, 51.78064, "V23229"
14.44792, 51.78357, "V30228"
14.4668, 51.77238, "V23223"
14.46042, 51.77054, "V23227"
14.36361, 51.75615, "ID:0492"
14.41019, 51.53106, "V14873"
14.40611, 51.5315, "V14872"
14.40598, 51.529, "V14869"
14.40234, 51.53006, "V14870"
14.39964, 51.532, "V14871"
14.39714, 51.53355, "V24959"
14.39607, 51.53553, "V26120"
14.41684, 51.1967, "HANSA-FLEX-013"
14.3261, 51.7497, "ID:0651"
14.30851, 51.71733, "HANSA-FLEX-034"
14.25538, 51.7377, "Vestas Lager Kolkwitz - 34 - KBA"
14.28832, 51.65739, "V22948"
14.28516, 51.65405, "V30755"
14.27558, 51.65774, "V24984"
14.28414, 51.65043, "V201798"
14.2791, 51.65616, "V23065"
14.27497, 51.65265, "V213764"
14.12086, 51.74795, "V25695"
14.11985, 51.75161, "V25697"
14.11698, 51.74665, "V25700"
14.11518, 51.75329, "V25696"
14.11385, 51.75108, "V25698"
14.11326, 51.74806, "V25699"
14.08909, 51.75527, "V41847"
14.14819, 51.66323, "V30763"
14.14803, 51.66033, "V30765"
14.14478, 51.66634, "V30764"
14.14039, 51.66411, "V30756"
14.13989, 51.66695, "V30759"
14.1379, 51.67227, "V30758"
14.13469, 51.67431, "V30757"
14.13363, 51.66801, "V30760"
14.13105, 51.67132, "V30761"
14.13009, 51.67549, "V30762"
14.17679, 51.54168, "V201955"
14.17109, 51.54297, "V201911"
14.16547, 51.54446, "V201910"
14.16112, 51.54803, "V201909"
14.07652, 51.59807, "V204557"
14.07316, 51.61161, "V204556"
14.07006, 51.61543, "V30569"
14.05938, 51.60767, "V24109"
14.0623, 51.60473, "V24108"
14.06782, 51.60501, "V38844"
14.06922, 51.6023, "V38843"
14.057, 51.60593, "V24107"
14.33236, 51.47029, "V22990"
14.33147, 51.47265, "V22994"
14.32998, 51.47477, "V22991"
14.3255, 51.46908, "V22992"
14.3243, 51.47164, "V22989"
14.32288, 51.47381, "V22987"
14.32176, 51.47604, "V22988"
14.31747, 51.47025, "V22984"
14.31592, 51.47271, "V22985"
14.3146, 51.47502, "V22993"
14.31343, 51.47707, "V22986"
14.24476, 51.43805, "ID:0371"
14.21655, 51.43414, "ID:0376"
14.31437, 51.24529, "V11913"
14.31225, 51.27271, "ID:0973"
14.30017, 51.24147, "V11910"
14.30284, 51.2393, "V11911"
14.30301, 51.24459, "V11906"
14.30403, 51.24218, "V11912"
14.30651, 51.24577, "V11905"
14.29868, 51.23898, "V11908"
14.29609, 51.24128, "V11907"
14.2963, 51.24454, "V11904"
14.29406, 51.23915, "V11909"
14.23265, 51.23069, "V14211"
14.25359, 51.21927, "ID:0085"
14.23666, 51.22995, "V14212"
14.20085, 51.17138, "V32477"
14.05885, 51.36673, "V66354"
14.05783, 51.36342, "V66308"
14.0546, 51.36291, "V65999"
14.09294, 51.27318, "ID:0209"
15.76533, 50.03529, "HANSA-FLEX-203"
16.36711, 48.87511, "Zufahrt WP Brezany"
15.8041, 48.28336, "Zufahrt WP Langmannersdorf"
15.78769, 48.24451, "Vestas Lager Kapelln"
15.72441, 48.24794, "Zufahrt V22268 Pottenbrun"
15.56098, 49.2462, "Zufahrt WP Pavlov 1"
15.54864, 49.25023, "Zufahrt zur WEA 23806"
15.54515, 49.25338, "Zufahrt WEA 23604"
14.84912, 50.95535, "V30434"
14.84854, 50.95224, "V33330"
14.84548, 50.94953, "V33337"
14.84498, 50.95646, "V30435"
14.84438, 50.9538, "V33336"
14.81512, 51.09724, "V24181"
14.81504, 51.09392, "V24179"
14.81017, 51.10141, "V24180"
14.80966, 51.09809, "V219901"
14.8096, 51.09189, "V219902"
14.79441, 50.88165, "HANSA-FLEX-156"
14.76637, 50.93208, "V62278"
14.62231, 50.96334, "V63302"
14.08468, 51.04907, "ID:0159"
14.05552, 51.07593, "V14217"
14.05264, 51.07802, "V14218"
14.05075, 51.07506, "V14216"
14.04837, 51.07808, "V14219"
14.04549, 50.6616, "HANSA-FLEX-204"
14.28083, 48.25319, "HANSA-FLEX-214"
13.77476, 53.78924, "V43807"
13.77365, 53.7763, "V43808"
13.77148, 53.77834, "V43809"
13.77087, 53.78502, "V43810"
13.77019, 53.78121, "V43806"
13.76954, 53.78771, "V43804"
13.76917, 53.77533, "V43786"
13.76703, 53.78361, "V43805"
13.7665, 53.77802, "V43799"
13.76535, 53.78035, "V43801"
